"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display","Numeric","Low","High","Comments"
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","SLV","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","SLV","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","SLV","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","SLV","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","SLV","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","SLV","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","STP","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","STP","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","STP","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","STP","FMLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","STP","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","STP","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","STP","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","STP","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","STP","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","SWZ","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","SWZ","MLE","48","48.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","SWZ","MLE","52","52.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","SWZ","FMLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","SWZ","FMLE","49","49.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","SWZ","FMLE","55","55.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","SWZ","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","SWZ","BTSX","48","48.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","SWZ","BTSX","54","54.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SYR","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SYR","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","SYR","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SYR","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SYR","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","SYR","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SYR","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SYR","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","SYR","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","THA","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","THA","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","THA","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","THA","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","THA","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","THA","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","THA","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","THA","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","THA","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","TKM","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","TKM","MLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","TKM","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","TKM","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","TKM","FMLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","TKM","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","TKM","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","TKM","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","TKM","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","TLS","MLE","48","48.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","TLS","MLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","TLS","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","TLS","FMLE","51","51.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","TLS","FMLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","TLS","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","TLS","BTSX","50","50.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","TLS","BTSX","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","TLS","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","TON","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","TON","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","TON","MLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","TON","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","TON","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","TON","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","TON","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","TON","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","TON","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","TUN","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","TUN","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","TUN","MLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","TUN","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","TUN","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","TUN","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","TUN","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","TUN","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","TUN","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","UKR","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","UKR","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","UKR","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","UKR","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","UKR","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","UKR","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","UKR","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","UKR","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","UKR","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","VUT","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","VUT","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","VUT","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","VUT","FMLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","VUT","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","VUT","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","VUT","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","VUT","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","VUT","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","WSM","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","WSM","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","WSM","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","WSM","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","WSM","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","WSM","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","WSM","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","WSM","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","WSM","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","ARG","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","ARG","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","ARG","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","ARG","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","ARG","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","ARG","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","ARG","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","ARG","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","ARG","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BGR","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BGR","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BGR","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BGR","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BGR","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BGR","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BGR","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BGR","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BGR","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BIH","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BIH","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BIH","MLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BIH","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BIH","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BIH","FMLE","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BIH","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BIH","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BIH","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BLR","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BLR","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BLR","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BLR","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BLR","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BLR","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BLR","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BLR","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BLR","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","BRA","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","BRA","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","BRA","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","BRA","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","BRA","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","BRA","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","BRA","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","BRA","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","BRA","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","BWA","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","BWA","MLE","48","48.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","BWA","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","BWA","FMLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","BWA","FMLE","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","BWA","FMLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","BWA","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","BWA","BTSX","47","47.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","BWA","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CHL","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CHL","MLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CHL","MLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CHL","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CHL","FMLE","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CHL","FMLE","83","83.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CHL","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CHL","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CHL","BTSX","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","COL","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","COL","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","COL","MLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","COL","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","COL","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","COL","FMLE","83","83.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","COL","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","COL","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","COL","BTSX","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CRI","MLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CRI","MLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CRI","MLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CRI","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CRI","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CRI","FMLE","81","81.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CRI","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CRI","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CRI","BTSX","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CUB","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CUB","MLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CUB","MLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CUB","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CUB","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CUB","FMLE","81","81.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CUB","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","CUB","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","CUB","BTSX","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DMA","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","DMA","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DMA","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DMA","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","DMA","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DMA","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DMA","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","DMA","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DMA","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DOM","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","DOM","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DOM","MLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DOM","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","DOM","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DOM","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DOM","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","DOM","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DOM","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","DZA","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","DZA","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","DZA","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","DZA","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","DZA","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","DZA","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","DZA","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","DZA","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","DZA","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","FJI","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","FJI","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","FJI","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","FJI","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","FJI","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","FJI","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","FJI","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","FJI","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","FJI","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","GAB","MLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","GAB","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","GAB","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","GAB","FMLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","GAB","FMLE","60","60.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","GAB","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","GAB","BTSX","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","GAB","BTSX","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","GAB","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","GRD","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","GRD","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","GRD","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","GRD","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","GRD","FMLE","76","76.00000",,,
